Length,Width,Area,Angel,X-Centre,Y-Centre,Area_total
47.1742,15.6284,579.0386,95.8524,2055.4011,642.1688,
146.1362,65.1209,7474.253,108.1004,1284.8048,703.3373,
209.1859,17.1715,2821.1806,109.3044,2323.2863,708.3285,
31.2029,20.6623,506.3657,34.2852,2175.4264,637.6622,
79.9938,11.4605,720.0306,117.8024,2572.3767,665.1887,
38.2123,17.2627,518.0872,141.6985,1099.3738,646.2327,
84.3322,35.8438,2374.0918,42.8853,100.937,683.1302,
39.7342,17.1059,533.8274,51.8702,1329.4287,651.2174,
78.0901,20.8424,1278.3056,52.8171,1766.512,666.2331,
48.2842,10.2088,387.1421,58.6453,1721.8478,665.8537,
66.5368,23.5899,1232.7595,34.5266,1037.9611,673.3527,
203.981,131.2594,21028.5789,149.3391,2775.7431,856.1148,
77.8143,53.7347,3284.0096,153.6692,1561.6297,701.8698,
31.0842,15.2679,372.7414,19.959,2008.7546,675.31,
98.4582,17.5095,1353.9925,82.0112,2179.716,724.6784,
44.5241,20.2553,708.3092,38.2784,313.9104,697.157,
192.0995,40.5697,6120.9303,12.078,620.4134,718.29,
48.0633,25.6482,968.1901,97.0215,2556.4436,707.1438,
139.7849,26.9933,2963.5122,8.7923,1979.9267,717.5448,
179.065,62.7207,8820.8778,70.0267,872.3098,805.3116,
65.2715,22.7407,1165.7799,152.0064,42.7661,728.3207,
93.092,21.8214,1595.454,160.8991,1852.6932,728.0053,
18.8943,14.7595,219.0233,56.0732,279.0201,718.7872,
40.0021,15.0407,472.541,33.9218,2637.2555,721.8189,
25.0454,12.5647,247.1547,64.5907,407.9602,726.6872,
75.2308,26.6508,1574.6903,103.7364,2281.2948,756.8497,
58.5554,42.8987,1972.884,120.4716,350.1473,762.9645,
65.1776,21.7463,1113.2009,125.7629,1440.8223,747.0739,
34.0995,11.1542,298.729,11.2273,464.7386,731.7377,
60.4753,17.7189,841.5986,11.8798,1681.6673,734.522,
96.5673,24.5421,1861.363,118.3251,971.0283,763.2917,
76.068,17.3885,1038.8535,166.0891,1135.6271,742.4517,
36.9226,17.346,503.0168,157.4604,215.0435,743.7418,
39.1759,9.7742,300.7384,179.2251,1623.7085,737.1661,
38.7869,13.4561,409.9151,60.8704,2063.6664,751.2969,
36.1393,20.129,571.3359,33.0853,146.7146,751.9712,
45.1144,17.8731,633.2921,48.249,475.1474,762.0149,
175.3957,62.5329,8614.2458,7.6403,648.9724,784.7628,
42.5359,24.3798,814.4719,143.0878,398.9272,769.724,
53.1549,14.0785,587.7459,52.1118,439.2129,779.9018,
81.3306,21.6792,1384.8031,98.1675,1538.0512,798.6019,
32.5148,21.5859,551.2421,113.412,1340.3108,771.2282,
19.9212,18.2581,285.668,8.4284,2983.3129,768.9327,
53.2068,23.5695,984.9349,73.2027,1964.9931,784.2215,
48.8101,13.2088,506.3657,147.7006,2645.2642,780.5075,
42.871,15.4565,520.4315,12.7172,281.3699,778.9043,
112.6411,42.7537,3782.3377,142.7869,2088.7037,819.545,
43.8988,14.4244,497.3235,71.2374,2541.8976,791.096,
56.9933,26.964,1206.9723,38.0348,738.4237,796.3051,
21.5054,19.4511,328.5349,172.4221,1424.2249,785.454,
67.335,27.7621,1468.1927,7.9941,1247.6023,795.7927,
37.184,18.1874,531.1482,92.7858,1751.076,794.3081,
79.8527,48.8334,3062.642,80.2294,1917.1754,824.9066,
46.239,20.0205,727.0635,60.7191,2424.1449,796.7906,
134.4966,31.2314,3299.08,49.7488,447.0188,841.5427,
66.5493,18.5813,971.2041,165.6445,2587.6976,799.6626,
124.4901,44.7059,4371.0884,138.2346,1463.7733,879.9777,
129.3195,70.315,7141.6994,62.5527,348.9666,924.6201,
55.0951,23.4892,1016.4154,112.2226,126.88,831.0339,
19.879,18.4042,287.3425,54.2829,1676.1984,824.8754,
31.4083,21.9799,542.1998,59.2948,2488.9158,834.8573,
83.7324,34.5066,2269.2687,106.2911,2004.6587,854.4431,
54.3898,28.239,1206.3025,179.6091,1713.529,834.3424,
23.4309,12.7389,234.4286,147.8473,2747.4785,828.0341,
44.4461,9.1429,319.1578,28.0471,672.389,836.3377,
50.8639,12.0803,482.588,23.466,698.3739,840.3844,
138.393,17.7534,1929.6821,113.7077,1259.3716,887.6905,
62.5694,12.3078,604.8257,105.4445,1354.2564,857.6866,
35.2994,15.5224,430.3439,142.1617,2294.6068,843.371,
27.6377,22.8803,496.6537,115.9211,1761.9391,844.6625,
21.7346,12.0459,205.6274,97.5469,2180.646,841.8527,
44.9607,31.9704,1128.9411,84.6405,2462.8328,871.8326,
117.2578,49.8125,4587.4325,30.4731,260.1109,892.5383,
126.1311,23.9485,2372.4173,152.7047,998.5238,876.992,
88.9941,21.7433,1519.767,27.6596,1136.351,882.3357,
56.1059,20.5732,906.5688,142.7933,2154.92,872.4489,
36.0652,27.9145,790.6941,18.4962,1586.5309,868.7785,
49.8726,12.8847,504.6913,125.295,1822.1112,877.0305,
78.4596,20.4508,1260.2211,110.0492,1392.4918,904.2797,
19.6809,17.1811,265.5741,25.3799,1637.2086,874.9216,
80.9636,19.4865,1239.1225,161.9955,1891.458,895.1924,
96.7503,20.7627,1577.7044,6.2167,2093.1822,890.68,
77.0194,17.8879,1082.0554,90.9637,2429.5881,923.6563,
105.8901,19.4578,1618.227,127.7456,1815.6281,934.2317,
28.8479,11.2485,254.8574,91.3241,184.8221,899.0056,
33.2278,8.9701,234.0937,5.5271,1212.5453,892.9253,
33.6876,10.5565,279.3049,36.671,305.3578,905.0718,
71.5411,9.8822,555.2608,93.1513,1344.3221,928.1036,
116.0922,19.5844,1785.676,41.4283,2336.6929,937.4098,
172.7236,35.5766,4826.2147,5.7186,1637.7058,935.1887,
