Length,Width,Area,Angel,X-Centre,Y-Centre,Area_total
209.318,75.7563,12454.186,118.924,277.9246,98.0053,7145383.23
71.5212,46.2349,2597.1338,129.5567,482.4307,34.4338,
70.1319,58.636,3229.7561,125.7556,610.5345,27.2526,
133.9294,51.2434,5390.1829,30.1071,698.4742,35.4178,
246.1886,67.814,13112.2605,104.4847,854.5472,130.4563,
103.0675,70.6832,5721.7319,77.6917,956.914,51.9344,
66.5902,20.587,1076.697,68.7109,1028.2718,28.5983,
214.3022,150.0203,25250.3027,165.2158,1304.0156,74.3263,
245.3354,62.0102,11948.49,62.4933,1680.7884,127.2668,
115.9253,92.3652,8409.6231,90.7212,2192.1552,52.8231,
126.0902,91.1584,9027.5099,74.1807,2356.2624,86.9519,
54.9047,34.4978,1487.6168,78.015,2418.1533,22.559,
264.4532,96.7604,20097.2276,116.0409,2737.3745,128.4068,
162.459,67.2447,8580.0862,100.9734,2893.6476,69.4136,
215.9598,161.002,27308.2508,60.4302,2998.96,156.9608,
47.8414,20.5888,773.6143,83.5555,1794.5028,43.4732,
214.038,51.4883,8655.4382,44.9892,2562.0832,131.0807,
115.4032,25.0072,2266.5895,33.9664,2516.6527,95.7872,
84.2737,36.2077,2396.5299,59.1083,105.2378,101.3902,
104.7061,41.3797,3402.8983,60.9483,1890.2607,153.502,
58.1104,27.627,1260.8909,120.1687,1180.3543,102.0613,
187.452,42.9358,6321.1993,53.8359,127.758,156.2713,
97.1498,64.5908,4928.3586,89.2627,489.8458,151.8291,
43.731,15.8058,542.8696,53.5164,1550.2917,111.0449,
56.509,14.3446,636.6411,36.9152,2003.6085,124.4756,
46.5753,29.4522,1077.3668,90.2085,2128.4633,140.7548,
90.1552,11.3039,800.4062,149.5178,416.8383,160.9118,
172.1776,109.6514,14827.9428,9.0893,1511.2895,214.6871,
67.0991,46.4413,2447.4344,147.9201,694.0984,161.7933,
51.8702,13.1119,534.1623,172.1696,1112.8093,149.7175,
134.8553,41.6998,4416.6345,138.2814,2628.4695,197.7592,
111.8637,25.3639,2228.4111,72.9346,2036.4486,205.5442,
126.1083,76.9373,7620.2686,21.9416,2105.9345,243.2519,
72.1059,15.7124,889.8239,3.2424,1100.8943,188.2491,
183.8412,113.3316,16363.7849,44.884,150.4809,286.9584,
1006.1986,567.2199,448254.914,108.3953,2508.8961,725.1974,
354.0649,191.8328,53345.2289,158.9096,2817.6977,354.7903,
414.4267,82.8618,26970.6737,62.4987,648.6721,435.1364,
57.4404,27.9938,1262.9003,84.3352,964.5302,274.7835,
186.6601,35.9358,5268.2801,84.7041,1655.6345,351.4063,
61.0017,21.5014,1030.1462,75.5082,475.0379,287.9971,
233.9662,55.6521,10226.4446,135.9813,1899.0094,403.07,
54.7362,30.7634,1322.5121,136.2436,1394.6394,291.5315,
338.727,152.0863,40460.3642,53.2863,1080.5194,502.1703,
172.3816,72.7811,9853.7032,160.1348,1994.5616,334.3017,
255.3866,69.3137,13902.9546,67.1476,1486.047,391.063,
78.1099,39.9384,2450.1136,117.9411,886.2453,314.512,
164.7075,68.6774,8884.1735,68.6068,989.2442,393.0784,
212.0997,52.765,8789.7323,74.8807,1689.4264,432.8616,
38.6013,32.2776,978.5719,89.7755,1238.9121,341.6176,
218.6603,59.9611,10297.443,58.8045,1331.6611,451.5746,
90.4923,18.542,1317.8235,23.0549,337.731,362.9961,
56.737,20.9682,934.3654,96.8016,2766.804,382.3029,
46.936,19.8685,732.4219,94.2076,1751.2467,390.5444,
135.7898,56.5234,6028.1636,67.3371,834.377,442.6024,
52.6477,21.9489,907.5735,22.0288,394.4342,390.2761,
135.2121,65.7148,6978.604,80.4574,1769.1814,473.9047,
65.7186,15.6888,809.7833,33.806,2105.8066,420.675,
394.8292,69.492,21549.3452,74.7224,1355.2766,632.2136,
55.6175,11.8068,515.7429,157.8176,2027.219,430.4327,
135.7386,46.9541,5005.7201,3.8463,2928.3294,459.8892,
122.3793,45.4979,4373.0978,40.5538,256.6662,493.4261,
121.9774,51.2376,4908.5996,51.1816,890.7889,503.4771,
32.0428,25.5635,643.339,114.0219,496.1285,490.918,
51.2641,23.2233,935.0352,139.1278,1544.429,499.9774,
173.3931,127.7742,17400.6291,111.0794,61.4883,649.7786,
129.9286,69.1156,7052.9514,92.3673,1846.8579,568.2096,
139.2831,57.1232,6248.8613,69.0946,1931.5401,574.7094,
87.1386,20.6942,1416.2835,79.2108,984.79,545.7457,
170.267,42.5236,5686.5676,153.8787,3007.2385,558.6735,
78.5875,24.883,1535.8421,108.7422,932.1953,564.0687,
116.9622,32.8949,3021.7844,81.8038,814.1597,580.254,
339.6945,112.5392,30024.9432,35.9923,1077.4497,715.1128,
459.0388,89.7243,32348.1305,62.2749,411.9114,791.0112,
67.5902,48.7472,2587.7567,8.7015,2929.173,628.9379,
121.3893,39.0684,3724.7353,92.8579,2096.1641,649.5337,
275.9548,102.3958,22192.6842,54.9717,682.0259,749.892,
445.9036,210.3302,73660.1402,118.1317,1486.2015,1053.6831,
219.4584,47.306,8153.761,80.0058,592.6245,725.9385,
370.0068,105.9736,30796.2132,179.9528,1796.424,704.7608,
573.4035,168.9407,76082.4572,59.402,1015.2088,1052.7563,
331.2097,145.9495,37966.044,97.3543,3015.5313,848.713,
53.4573,14.9162,626.2592,61.2965,1271.7166,700.9111,
320.7084,73.564,18529.5702,86.0575,2082.3219,878.8266,
306.3436,139.1487,33479.4158,79.5604,477.8828,978.4331,
117.4095,52.5664,4847.3133,46.0213,1751.9028,776.8875,
82.2817,54.989,3553.6024,37.5456,102.677,794.6168,
178.3226,65.8776,9226.4393,39.0717,1868.2033,838.1067,
207.2536,59.6381,9707.6877,80.913,30.5341,926.0301,
226.2451,108.5967,19296.8214,20.2781,653.7459,921.2065,
403.4979,82.8731,26263.0342,58.1535,1201.6585,1036.66,
72.0578,38.5883,2183.8697,26.1834,1621.1903,890.7119,
228.3678,73.2628,13140.3919,34.0386,1637.4391,955.4414,
161.3221,58.4938,7411.2922,84.2033,212.3222,966.8917,
133.9077,73.5833,7738.8224,174.0864,784.4459,997.0371,
132.5161,61.6362,6414.9707,85.2849,1999.2597,1035.6646,
95.8068,24.4387,1838.9248,51.6268,1713.7943,998.2086,
150.6887,58.227,6891.1957,109.8537,2378.1887,1066.6698,
72.097,25.958,1469.8672,43.0747,328.5931,1020.2701,
34.65,32.6233,887.8145,45.136,2976.7083,1029.4164,
138.8672,40.4981,4416.9694,117.59,2304.4554,1075.0237,
134.4231,34.2081,3611.5398,99.2616,2234.8278,1115.9196,
36.6927,21.5686,621.5706,159.1528,1864.6326,1063.5767,
69.0743,22.5814,1225.0568,91.7761,2110.9458,1086.9528,
132.9824,16.4525,1718.3615,120.8059,672.1639,1123.4401,
177.2205,46.8029,6514.4354,80.0858,25.6079,1163.9405,
187.1757,123.89,18212.7567,130.1556,1791.5357,1275.9022,
527.5547,118.5817,49133.2171,91.6735,3024.7268,1456.1923,
206.3798,162.9074,26405.7008,64.6765,2090.5591,1248.3296,
109.402,54.5937,4690.916,128.515,1968.0693,1156.039,
159.2678,49.5592,6199.2964,110.3772,744.8433,1212.2481,
156.544,29.2898,3601.1579,100.3446,427.9801,1243.6104,
123.478,24.9155,2416.2889,40.3519,1275.9609,1217.7507,
133.969,49.2007,5176.8529,60.069,657.9046,1265.5174,
90.2497,39.8909,2827.5436,119.839,2403.2383,1235.057,
251.4554,76.3647,15081.4606,66.485,478.3032,1339.4356,
44.5596,16.5358,578.7037,174.2744,2918.6238,1209.0487,
154.5919,45.5417,5529.5005,123.8282,2355.4177,1270.9176,
209.9729,37.3843,6165.1369,67.4011,561.5084,1332.4563,
50.0039,33.0439,1297.7297,138.4076,1331.7949,1246.6963,
