Length,Width,Area,Angel,X-Centre,Y-Centre,Area_total
161.4771,31.6975,4020.0032,10.4239,2646.6792,309.2477,
353.2374,144.9005,40200.0324,10.5083,2224.979,410.2484,
87.1771,40.232,2754.6339,146.0648,2965.5035,352.2395,
147.9746,30.5505,3550.5454,37.1344,2048.745,372.4362,
130.3299,113.8672,11655.5538,56.2424,1025.6846,398.7834,
83.4966,24.4059,1600.49,78.6306,1871.9076,368.9755,
376.8145,103.4399,30612.9819,52.635,2535.2323,506.0538,
240.1973,24.2036,4566.0188,29.8566,2808.7707,409.6549,
151.1294,81.9862,9731.499,58.6278,3005.917,455.4033,
100.1132,48.9953,3852.4429,172.7831,1703.0244,444.5204,
110.1584,37.3984,3235.6476,82.2757,2838.5095,482.8524,
348.2053,96.447,26376.3058,37.3997,2140.2866,575.8315,
137.3302,58.6854,6329.7356,22.1375,759.5123,504.9349,
123.4993,93.1805,9038.146,132.656,2760.1727,521.927,
116.4332,90.8427,8307.2363,138.6569,125.9019,526.6557,
78.8762,44.5826,2761.8563,104.4108,909.9759,526.9102,
175.1893,56.0815,7716.4417,101.6891,1915.0539,595.1465,
370.9874,132.6532,38651.5439,10.7307,1637.6038,686.0634,
414.4881,47.78,15554.2202,13.7805,1332.1481,577.7641,
215.275,72.8921,12324.3506,58.6021,810.8736,604.0368,
252.2864,78.6449,15583.1099,115.5167,374.489,648.3183,
267.1867,62.5365,13123.1511,173.6834,521.0751,562.6992,
118.3891,16.2186,1508.0429,24.7659,1156.9587,561.1179,
166.9282,36.8544,4831.8041,159.6783,2702.7272,582.8064,
70.0544,38.2252,2103.1709,43.4473,1852.3602,602.2694,
51.0417,22.1962,889.8031,105.7229,1629.5197,591.3949,
260.8737,89.6698,18372.4115,41.1838,891.017,671.8921,
154.3709,60.6304,7350.9869,170.9642,2975.7728,638.7964,
35.0653,29.0574,800.245,0.3063,1567.8036,614.1717,
313.1351,50.1708,12338.7954,10.986,1268.4614,687.6514,
46.8972,16.0791,592.2391,172.0801,2636.3814,630.617,
48.0282,19.7596,745.3545,146.7309,2571.6168,646.2833,
157.6663,60.3897,7478.1016,69.0426,2121.3163,702.5538,
179.4586,128.2596,18077.7364,51.3471,129.8033,768.891,
189.7974,46.6002,6946.5309,174.4876,575.2331,670.6727,
52.5758,19.7645,816.1343,74.7438,1066.3256,674.7891,
341.4804,67.2051,18024.2905,33.1032,2702.3134,763.2518,
194.9423,67.6451,10356.9613,6.5209,2565.0714,733.5304,
147.2346,31.7533,3671.8822,110.1916,3014.2766,780.6999,
99.3558,37.5773,2932.3056,44.1912,531.9572,759.8508,
175.2363,94.4797,13003.2588,10.2694,1248.8351,775.7949,
164.8523,82.6251,10697.8599,26.684,2881.7242,798.2322,
32.7238,18.7718,482.4582,130.6809,1004.898,763.0707,
393.7295,45.6326,14111.1792,20.7455,1386.6992,825.3407,
68.7886,52.992,2862.9703,164.8953,2209.0107,808.325,
51.8386,27.6026,1123.8097,143.6085,2080.3925,799.5818,
145.9721,60.9438,6986.9765,33.095,857.4726,832.2011,
48.7082,28.2438,1080.4752,57.1731,16.8583,822.9274,
179.2668,52.3744,7374.0986,146.2006,2754.0474,886.317,
107.6521,58.8901,4979.1416,79.5841,2394.6265,879.7728,
587.479,131.5582,60701.6155,96.198,75.9859,1245.9529,
67.9061,39.2178,2091.6151,163.5007,219.242,861.7415,
229.0159,148.6819,26743.2051,165.6939,1602.979,940.5539,
269.4881,39.9109,8447.3514,20.9089,1091.143,894.8436,
102.4706,23.4405,1886.4981,21.5088,1381.6001,875.7574,
131.3913,54.563,5630.6046,6.2298,428.8324,891.5162,
137.0563,30.1528,3245.759,74.5173,2996.9717,915.5109,
188.612,38.0001,5629.1601,105.3881,781.4697,987.5831,
266.896,114.1836,23935.1253,25.762,1837.408,1019.4488,
223.27,76.6742,13445.2713,91.7438,673.1034,1027.793,
107.0015,52.94,4449.0154,112.0154,826.7366,939.8744,
207.9315,73.9451,12075.899,83.2344,189.4904,1009.775,
351.9213,119.2282,32954.4929,1.8893,1106.6792,992.0883,
52.0477,12.6504,517.1258,54.3138,3027.8736,962.8537,
137.1871,67.5813,7281.6516,52.3534,282.0201,1014.6569,
171.9904,113.0408,15269.6566,79.6218,2071.1326,1072.1099,
187.7795,21.5182,3173.5347,55.9128,2262.8509,1089.4896,
123.8713,68.8181,6695.1904,111.4502,2584.0731,1067.6215,
168.7716,58.4756,7751.1094,35.2164,1463.2502,1089.7075,
255.1846,145.7087,29203.164,78.3574,448.1542,1240.1724,
115.4346,39.9909,3625.6587,137.7089,2342.1793,1094.4306,
65.5173,54.3747,2797.9685,67.0055,2947.0899,1089.5214,
43.2259,34.9745,1187.3671,40.8231,540.529,1095.5008,
231.3394,50.841,9237.485,25.8099,1569.9665,1158.7175,
151.6944,63.8704,7609.5498,17.4684,2797.8105,1135.2052,
104.6947,27.0357,2223.0632,53.1027,2175.8296,1129.3427,
506.3404,311.9012,124036.528,55.7179,614.6401,1498.5032,
44.401,35.5814,1240.8131,160.1965,937.6658,1104.1868,
196.5125,48.9667,7557.5483,85.4344,1727.7284,1203.068,
263.4502,58.9415,12195.7913,16.9495,1211.3917,1154.5439,
159.7852,54.3401,6819.4162,84.3274,1792.2018,1183.5637,
110.0434,61.6215,5325.8182,127.8609,1870.935,1175.0938,
69.3215,35.0741,1909.6099,42.6599,575.35,1158.8739,
354.2843,124.3614,34604.0954,1.3616,2562.5377,1245.3256,
199.9924,128.8024,20231.4644,76.0211,2978.7699,1291.8759,
99.6116,51.4577,4025.7812,125.5596,1405.9614,1212.7876,
29.1789,17.0814,391.4556,40.0947,771.2242,1182.8793,
160.2854,31.371,3949.2234,73.455,2867.2422,1271.6233,
121.89,43.6369,4177.4522,20.4565,2193.9019,1227.6092,
28.335,20.7706,462.2354,45.9965,2611.9736,1202.814,
290.1087,78.9218,17982.4004,19.9512,1080.8625,1278.4475,
43.5739,28.786,985.1391,57.1748,215.5696,1223.3901,
221.1164,28.5962,4966.1413,136.926,1424.3133,1306.5349,
226.9272,199.3026,35521.3437,13.1462,1926.0274,1376.3799,
251.278,71.0264,14017.2876,37.1978,2667.5431,1360.0436,
102.6505,39.9905,3224.0917,113.0211,1361.2695,1336.3733,
78.5908,44.7445,2761.8563,57.9787,1246.8389,1318.7994,
89.8758,31.432,2218.7298,93.2255,1764.563,1337.6019,
399.4712,145.4596,45637.0759,42.654,2265.6097,1501.7593,
166.2129,52.283,6825.1941,167.8704,2824.5055,1371.7326,
145.479,55.0063,6284.9565,39.4144,988.8087,1406.2923,
128.7642,55.4906,5611.8263,93.4391,1326.0108,1430.8623,
150.9276,19.2292,2279.3982,146.6113,1467.4216,1405.6252,
51.2715,39.0997,1574.4892,131.5046,1612.1046,1393.271,
171.3275,94.7458,12749.0293,47.7101,1106.9753,1470.4341,
42.5049,25.183,840.6906,34.0996,16.5763,1405.6233,
102.4155,63.9305,5142.3685,63.0047,2685.788,1462.7153,
181.1641,121.7223,17319.3815,39.9381,1697.5572,1526.9458,
38.9901,22.5946,691.9086,58.9983,2951.4868,1437.1964,
289.3176,83.2823,18924.205,90.3432,2593.0684,1592.4873,
76.4688,45.938,2758.9674,66.3229,22.4026,1469.5977,
39.7842,11.4185,356.7879,152.5638,1428.1909,1474.2803,
199.4083,69.2475,10845.1974,100.7888,1509.6445,1580.9178,
228.7103,66.3103,11911.2277,113.9099,1011.9829,1583.2864,
244.4854,69.9832,13438.0489,74.4376,867.4399,1611.6358,
306.0199,69.9743,16818.145,105.9049,3012.9903,1698.8968,
88.0049,34.5453,2387.7346,41.1258,238.2639,1524.9063,
47.0276,10.6766,394.3446,97.2583,1385.5177,1551.9037,
37.2084,21.7488,635.5736,76.2402,2810.6846,1546.9701,
117.322,78.0994,7196.4269,50.8707,2344.9449,1590.9727,
60.9787,25.4257,1217.7013,117.1486,1313.3739,1568.3808,
96.6428,29.3072,2224.5077,119.2063,259.0118,1599.5421,
67.453,35.1459,1861.9419,102.6827,2771.2645,1598.5262,
203.3567,47.2825,7551.7704,7.9318,1325.2297,1619.9698,
61.1198,26.6308,1278.3697,17.383,2538.7985,1584.2155,
62.3923,12.7638,625.4622,152.227,1948.7421,1590.333,
25.6234,18.0161,362.5659,154.2493,1158.8229,1595.1296,
85.2757,50.4462,3378.6517,15.6176,1868.4695,1611.6974,
39.0246,15.4582,473.7913,18.1188,456.1087,1627.3799,
129.8354,31.1498,3176.4237,80.249,17.6402,1680.5133,
171.3758,102.5963,13809.2817,35.9819,2005.2782,1724.2584,
59.2199,28.6032,1330.3712,145.144,1389.9598,1691.314,
89.0178,37.4786,2620.2968,98.0065,760.1792,1709.4492,
152.0939,99.8225,11924.2281,179.669,1557.8312,1733.9254,
142.0218,27.1949,3033.4196,162.7315,1052.5383,1712.5897,
167.6857,41.7661,5500.6009,106.1092,2932.4829,1778.2719,
109.7014,39.2476,3381.5406,58.9984,421.099,1726.0535,
196.2878,39.0346,6017.7267,95.6779,2229.3359,1808.491,
65.1876,32.9817,1688.6036,170.8951,2765.3106,1724.1047,
210.7563,75.1269,12435.5759,19.5621,1807.5485,1758.8266,
113.1561,47.3138,4204.8974,56.9843,630.2866,1751.9032,
105.5451,24.2912,2013.6128,171.6654,1196.3031,1738.2272,
270.0242,49.0062,10393.0734,43.0273,1591.2892,1845.826,
140.5469,64.6703,7138.6475,23.7005,1378.1255,1780.4108,
66.8159,21.3051,1118.0318,0.9241,1034.6682,1742.4144,
62.4628,22.7899,1118.0318,87.3175,981.5857,1765.5993,
98.3701,53.042,4098.0055,176.5407,2556.5203,1768.3316,
178.6769,72.2281,10135.955,108.8186,274.9713,1863.9402,
141.1298,36.3327,4027.2257,11.6332,1060.1519,1795.4991,
149.034,35.6768,4176.0077,115.1506,2726.0187,1835.7258,
219.3072,151.2553,26052.7411,172.501,1327.1546,1905.5006,
108.8315,49.2277,4207.7864,6.2217,2304.9973,1828.0184,
390.0617,99.6676,30533.5352,38.9226,2273.3733,1948.6536,
111.408,43.1532,3775.8852,27.3109,2812.9622,1831.1063,
215.7346,64.9022,10996.8684,71.0814,669.5049,1902.1159,
464.4206,132.1305,48195.2598,65.0965,1027.5983,2032.1892,
162.1247,41.6673,5305.5954,175.0067,1828.5007,1841.2566,
452.967,70.3079,25012.7115,81.604,501.1493,2111.7504,
77.3184,46.9556,2851.4144,64.6726,595.5065,1866.9435,
193.7838,108.4711,16509.0251,115.6122,2503.1285,1948.6979,
217.6542,174.0191,29747.735,158.0072,799.4153,1985.0275,
76.5248,21.7746,1308.7039,29.9116,1190.0014,1893.7559,
37.927,17.6998,527.2372,89.9498,2557.2234,1890.1408,
238.9889,119.6598,22460.3055,5.5017,1828.0006,1982.5408,
187.6075,52.8203,7782.888,79.2091,2016.3871,2003.1841,
269.2974,75.6439,15999.1218,22.1503,2859.6326,1978.701,
51.389,19.2546,777.1332,43.7379,2091.4103,1918.0354,
290.3206,112.0658,25552.9491,62.1781,317.263,2098.6445,
181.7879,113.6662,16228.795,83.3103,3023.8872,2042.6737,
110.9203,25.9328,2259.1754,18.9669,2116.0484,1970.1721,
168.5323,36.7765,4867.9162,58.6553,1434.8101,2045.3692,
234.9006,48.6922,8983.2555,73.3034,434.4977,2081.0997,
236.8477,142.5773,26522.1989,30.4405,1536.6898,2100.5732,
166.554,69.1041,9039.5905,52.9114,1351.2905,2060.6355,
61.021,39.6643,1900.943,29.2082,2650.6896,2021.3202,
187.5803,101.0477,14886.8679,60.5416,1173.0576,2102.2331,
186.204,60.5276,8851.8073,56.5444,175.1477,2131.6511,
80.6894,17.8016,1128.1432,149.0568,1741.1098,2061.8684,
84.1838,19.9027,1315.9263,92.4327,684.957,2088.1657,
202.2461,115.4725,18342.0773,42.9293,699.658,2200.9956,
180.299,109.5555,15513.7746,63.1045,1839.5389,2178.2021,
162.2885,54.4312,6937.864,108.5923,1386.3704,2219.1373,
132.5763,63.9942,6663.4118,64.1046,2227.143,2202.9483,
132.5058,47.6638,4960.3633,92.6981,829.8066,2208.7802,
129.237,101.4246,10294.8484,58.6817,1225.3609,2253.3457,
134.7948,56.0097,5929.6131,47.1766,2140.2931,2222.4368,
47.5682,25.9822,970.6943,26.1752,2867.2374,2188.5024,
107.9218,42.8941,3635.7701,31.5459,1611.579,2221.4587,
232.7084,37.4856,6851.1949,17.7248,1650.5159,2264.0071,
56.8596,25.5856,1142.5881,153.187,1951.7029,2255.3971,
49.5181,18.8307,732.3542,56.4329,2149.6278,2288.7102,
49.6651,35.6614,1391.0396,34.0901,2759.1939,2290.6266,
48.1897,34.6541,1311.5929,8.9103,1478.4201,2291.0269,
42.3643,21.316,709.2424,11.5151,1691.8341,2296.8092,
26.8659,17.5252,369.7883,84.3447,2183.7933,2294.5811,
