Length,Width,Area,Angel,X-Centre,Y-Centre,Area_total
312.9873,76.6702,18847.0534,172.364,265.1801,381.2549,
98.8592,67.7786,5262.5868,29.3817,829.0076,378.0341,
179.8692,39.1393,5529.1656,136.1446,2995.022,397.5217,
66.8855,26.1445,1373.4166,102.1469,975.8716,386.2537,
174.6211,59.9557,8222.75,3.1834,1662.8469,403.1664,
200.2903,94.5205,14868.8004,86.6336,1084.2615,518.6108,
48.2441,22.7061,860.3529,54.4793,2723.9093,399.289,
59.3504,45.8086,2135.3095,17.9041,2912.9564,416.9497,
105.4641,40.9408,3391.1769,50.3718,1518.8274,447.2966,
46.1299,17.3687,629.2733,7.3198,404.1583,418.7316,
364.4508,114.3634,32735.2725,51.3791,2811.1558,570.5291,
85.124,21.1439,1413.6044,44.2722,756.1473,449.6572,
97.3048,31.4113,2400.5487,97.0723,984.7332,470.5946,
96.1022,45.8564,3461.1706,127.9752,2145.0887,486.7891,
92.7031,33.0763,2408.2514,91.979,78.0935,513.2645,
98.8649,25.6581,1992.3081,164.0071,3044.2381,473.3152,
187.5918,31.5999,4655.7517,177.0655,1606.6462,486.872,
542.5046,154.6742,65903.903,154.4737,894.7871,710.194,
44.0172,20.5079,708.979,7.2388,189.0889,483.9984,
126.3375,27.2542,2704.3012,154.6506,589.1684,503.3073,
124.4557,91.9684,8989.6664,50.2085,2959.5662,559.0681,
170.3018,81.6296,10918.3438,126.9787,2315.5739,568.478,
177.7046,16.6982,2330.555,103.687,3044.4713,565.466,
144.9433,20.7432,2361.3656,42.873,1435.0015,544.2324,
164.8966,120.8777,15654.8059,130.1137,2455.2045,570.8648,
191.5496,57.5487,8657.7825,98.9096,267.2183,600.4358,
316.6698,200.6343,49900.1334,102.4577,1548.6868,720.2706,
259.4467,75.8418,15454.202,31.3581,2535.951,661.8521,
54.7293,38.8468,1669.8013,150.4372,441.4857,538.942,
75.6557,33.9182,2015.416,109.8434,821.363,573.1576,
281.4272,60.497,13371.8064,141.9504,1398.5902,648.1868,
291.661,69.8349,15997.0717,114.2184,1961.5578,672.8386,
115.2081,27.9587,2529.8193,107.0942,2692.0978,641.2157,
127.9232,83.5056,8389.8641,38.8399,52.7637,634.7663,
121.2575,49.8292,4745.5043,30.1471,1678.7723,611.8014,
253.5874,29.7052,5916.3077,149.2213,1024.0338,641.6397,
113.5973,47.6114,4247.8459,22.7315,2166.6061,607.2305,
255.1844,51.2353,10268.6418,78.2214,1841.8752,718.8222,
481.6923,146.5355,55437.3366,157.2113,615.2036,722.6981,
51.905,15.0337,612.8633,123.2227,137.7191,612.1604,
112.2381,24.2421,2136.984,82.4161,2842.1118,652.4964,
478.6706,371.1139,139519.167,6.1861,2480.3362,993.6433,
80.5046,28.6019,1808.4491,75.486,2891.7332,662.1102,
63.023,44.2082,2188.2234,59.6628,1292.2142,671.4302,
115.8401,34.0528,3098.1412,149.4724,2137.8608,698.7368,
170.2996,66.4122,8882.8339,37.9378,2557.9134,744.4263,
90.2726,56.7013,4020.1153,84.1473,3014.7373,751.8858,
359.198,143.6989,40539.4001,96.7524,2984.3794,987.0463,
312.0475,48.2038,11813.861,121.1903,1333.4506,877.1455,
120.8561,82.9517,7873.7863,17.72,293.1525,784.57,
52.6585,24.155,999.0007,140.7709,2117.0174,746.1602,
54.8686,19.7937,852.9851,120.2609,1931.4295,755.0335,
238.43,184.1628,34486.7889,131.4483,129.3115,891.7646,
266.4371,157.2039,32896.3585,151.584,620.0578,889.0966,
28.5555,26.774,600.4721,7.268,2310.9648,820.185,
184.168,109.7733,15878.1829,15.2486,404.6793,899.1388,
111.3063,98.014,8568.3647,94.5851,865.7833,917.5075,
53.7933,12.7224,537.5113,86.3416,1838.69,892.0061,
93.5473,51.9313,3815.4926,88.6387,1779.3387,939.1781,
175.0173,105.9354,14561.6989,169.8506,2041.1747,974.1835,
301.5927,84.5932,20037.6157,33.008,1167.9066,1013.8157,
143.0418,76.2238,8563.3413,175.2407,1658.6106,1002.3277,
194.0659,28.7616,4383.8145,30.9809,1276.5301,1023.8521,
103.9746,11.9382,974.888,130.1603,854.9904,1005.6207,
253.0861,46.4641,9235.8164,42.5638,1770.792,1075.9884,
120.958,40.0854,3808.1249,47.1491,238.9207,1042.2954,
66.2394,52.0845,2709.6595,21.6485,2167.1765,1042.9398,
92.7211,34.6289,2521.7818,139.698,381.3561,1042.5645,
79.7391,37.4432,2344.9556,0.1073,682.7908,1036.4749,
83.6848,38.5618,2534.5079,162.0234,784.1493,1037.8097,
67.0104,65.1726,3430.0251,114.8621,1443.9281,1055.286,
249.7981,65.9858,12945.8162,120.0772,971.3152,1130.1214,
45.424,19.1593,683.5268,76.4747,441.4283,1049.414,
119.9467,50.3418,4742.4902,3.3528,582.7755,1066.4674,
128.7669,47.8538,4839.6107,170.4573,2081.5465,1077.1056,
223.3905,120.2098,21090.8699,59.9725,1538.0836,1184.9507,
264.8524,168.5095,35052.4316,105.7024,1831.2815,1234.705,
199.0964,122.3619,19133.7261,123.8187,852.9177,1187.0132,
45.1393,37.4646,1328.2054,61.8126,1963.8694,1084.6974,
65.4188,48.8465,2509.7254,65.289,659.9906,1103.3212,
125.1396,49.2,4835.5919,179.3525,60.2191,1104.8045,
62.7161,24.048,1184.5341,38.2614,1642.5636,1090.6075,
117.3313,17.1861,1583.7325,9.6036,1334.732,1088.4395,
678.2572,306.759,163411.123,81.2175,230.4249,1584.4993,
40.5564,19.1458,609.8492,154.0332,467.8962,1105.0439,
108.5441,35.2653,3006.3791,19.8613,1175.5162,1130.2097,
59.0517,34.0537,1579.3789,159.0268,1268.7487,1133.032,
45.4189,24.7569,883.126,102.7645,182.8182,1153.6864,
82.6083,54.5238,3537.5273,71.5627,1949.4134,1195.4267,
67.7461,23.2695,1238.1178,170.6739,3048.64,1162.1868,
44.5003,24.5014,856.3341,5.9309,452.299,1178.4518,
80.7728,49.3804,3132.6357,169.2618,734.9113,1195.6648,
450.2466,268.3992,94912.096,9.0335,2288.9717,1325.8634,
47.2054,24.4703,907.2386,105.5876,664.6463,1210.9258,
42.4165,23.3627,778.3029,141.8819,1153.4354,1236.2418,
51.0597,24.7944,994.3121,21.0477,1343.7715,1270.4945,
52.6775,16.5697,685.5362,32.9444,725.6007,1281.9236,
78.1499,53.4003,3277.6465,5.7272,1205.3218,1303.2708,
102.2593,53.2239,4274.6378,158.3957,2968.2098,1298.405,
36.0541,24.9782,707.3045,107.6436,2059.005,1283.9805,
190.3265,130.9552,19575.4565,68.7341,865.8902,1365.0928,
152.3006,71.6095,8565.6855,122.994,691.0486,1365.5832,
119.8814,36.1167,3400.5541,60.419,1633.6996,1339.7036,
108.439,35.6848,3039.1991,39.5254,1997.8163,1345.7912,
39.2902,18.6232,574.6849,6.4625,727.5192,1313.3515,
624.7072,126.9871,62305.4243,6.1104,1224.4099,1412.0523,
79.3695,36.1563,2253.8634,90.6259,193.1259,1357.9777,
109.3082,83.527,7170.8355,98.1166,2339.8602,1406.2411,
42.0845,26.6171,879.777,24.0832,2821.5182,1377.4112,
60.0457,32.8224,1547.8984,0.5386,555.0731,1393.7802,
196.6823,71.5567,11053.6426,43.2225,2725.3149,1467.71,
383.3349,77.9607,23471.6596,171.1347,1700.9486,1466.2833,
123.3326,84.5014,8185.2414,70.6883,3050.489,1481.6218,
48.2453,22.7144,860.6878,8.6275,1753.9392,1415.693,
95.2533,20.4354,1528.8093,36.1325,1875.6889,1436.3344,
593.8708,98.8786,46119.4702,88.9115,1485.2295,1728.7277,
64.1117,48.0001,2416.9587,165.5263,552.6024,1456.4063,
182.5187,57.5133,8244.5184,157.1226,2326.6226,1488.8945,
408.4246,197.6986,63416.9507,60.2968,2062.6211,1678.0721,
309.0211,70.2458,17048.9862,14.1999,806.3026,1527.9775,
155.4884,97.2688,11878.4963,163.9947,2496.5139,1524.0305,
79.0594,38.709,2403.5628,69.1301,1364.5924,1530.7004,
74.1811,28.8788,1682.5274,173.9962,1896.8661,1525.403,
146.2197,20.8916,2399.2091,128.9009,2817.2467,1574.4074,
59.9991,17.227,811.7927,34.678,1820.2347,1543.8707,
33.7029,32.1611,851.3107,124.173,1972.7306,1546.9337,
253.1626,83.6616,16634.7174,87.3282,1786.0574,1714.6748,
70.7681,35.4112,1968.1954,71.3312,2950.7479,1564.9925,
315.7095,116.1309,28795.5327,151.1572,2419.773,1641.9046,
270.8401,90.2844,19205.0594,17.5742,533.7876,1631.5441,
67.9953,26.4389,1411.9299,8.77,762.1579,1586.9482,
296.459,201.8967,47009.2941,19.68,2704.4157,1738.7391,
220.571,69.1482,11978.9657,169.0524,1219.939,1659.8834,
395.3905,182.8163,56771.5701,139.0188,1016.7213,1789.0729,
85.4189,20.7265,1390.4964,86.3213,794.5842,1670.9112,
38.1027,21.8224,653.0511,82.5827,825.8464,1649.3477,
98.8182,63.3449,4916.3023,43.4282,3035.5353,1684.4815,
36.9532,26.286,762.8976,67.5631,1383.8647,1661.3976,
41.5181,19.4623,634.6317,154.3298,1662.3905,1699.004,
299.7267,117.0355,27550.7169,114.795,1277.2134,1839.7506,
99.1916,36.1185,2813.8128,36.441,766.6756,1750.9621,
123.7526,107.9653,10493.6932,148.8252,2179.4566,1781.9755,
34.2497,25.1239,675.8241,66.3535,2967.3207,1754.7779,
122.5699,46.9126,4516.0992,49.3472,496.8,1790.6012,
94.2844,51.5344,3816.1624,1.8134,3045.3822,1796.0196,
227.6316,43.8691,7842.9757,33.7868,1635.6992,1855.1764,
210.8406,35.5094,5880.1387,60.7987,2272.0748,1883.4133,
44.6236,14.9545,524.1153,11.9509,807.4091,1800.1181,
274.9724,96.1571,20766.3537,70.4909,2357.1317,1954.4557,
234.0941,44.0897,8106.2055,11.2801,612.1307,1842.634,
354.469,275.2077,76617.6242,19.7299,2000.3008,2068.7715,
202.6397,124.6308,19835.3374,114.3228,751.3431,2004.1113,
369.2935,195.4617,56692.1993,75.5274,491.5354,2093.5046,
109.7815,47.4019,4087.0949,173.2812,994.8304,1952.0863,
207.1612,129.8639,21129.3831,168.2009,2719.538,2026.8129,
140.0063,29.7374,3269.9438,99.2732,2560.0057,2035.4784,
91.5032,52.5975,3779.9935,130.4104,218.1599,2001.9406,
663.2327,229.6811,119641.297,11.5925,888.0998,2123.6991,
59.4898,44.7122,2089.0936,20.0678,2877.6582,2003.8272,
76.6457,73.4304,4420.3184,46.4524,32.9261,2024.9537,
145.2316,66.8359,7623.6175,105.0242,3049.1201,2071.151,
71.3576,31.9755,1792.0391,16.5148,1599.298,2051.681,
258.7684,62.5103,12704.3547,114.8491,136.4631,2200.8412,
62.8118,14.4394,712.328,147.1022,2855.1234,2079.6809,
62.0047,15.3082,745.4829,23.2657,1440.0753,2087.7799,
534.368,170.1446,71408.2862,3.994,1472.978,2232.0171,
94.3793,47.6784,3534.1783,127.9029,1153.6534,2221.9085,
97.9211,32.5331,2502.0228,43.5962,2178.6677,2244.1291,
61.4433,53.5199,2582.7332,70.3738,3063.3681,2272.4438,
87.7042,45.5216,3135.6498,160.103,58.7365,2249.4012,
65.0803,45.6935,2335.5785,96.9868,902.1132,2269.1142,
82.4229,29.2555,1893.8481,10.9789,2710.9988,2250.5278,
47.0482,20.7999,768.5909,8.4626,396.0415,2249.8831,
91.5157,43.9565,3159.4275,6.8839,1906.4415,2278.5395,
175.4677,32.8089,4521.4576,7.9761,2316.3512,2296.2657,
