Length,Width,Area,Angel,X-Centre,Y-Centre,Area_total
22.6567,12.3085,219.0233,143.6016,242.1397,14.3234,7145383.23
35.5165,18.3929,513.0637,98.7844,1034.1639,41.7048,
138.6678,92.069,10027.1803,15.7966,2760.8198,102.8208,
43.2797,9.1627,311.4551,149.2168,293.0549,39.8522,
162.9926,40.8766,5232.7809,70.7287,1139.5757,148.5253,
31.4323,10.4728,258.5412,55.6479,1088.5499,60.6687,
234.771,152.7729,28169.6084,137.6282,1910.997,242.0291,
49.2484,23.8275,921.6392,79.6762,1915.9197,83.8494,
188.9573,62.5897,9288.7303,33.04,2387.2131,129.0472,
95.536,42.2986,3173.8281,9.0178,250.9487,88.9432,
22.4519,12.3448,217.6837,6.3079,1023.6565,77.6131,
123.5402,50.1718,4868.077,167.0595,410.7699,110.6362,
107.5661,95.6424,8080.0835,18.7452,1245.415,171.6325,
36.092,22.0339,624.5847,178.0517,870.548,109.1095,
238.9722,71.6159,13441.4652,83.4186,1420.3782,217.2706,
70.6484,23.1163,1282.6593,41.3503,1661.1888,128.9789,
71.6451,38.8463,2185.8791,53.8107,2614.4919,140.2344,
43.0094,12.5217,422.9761,93.94,3027.5686,121.7713,
190.6562,68.3613,10236.4916,115.5532,2134.9396,211.3133,
28.9113,10.0291,227.7306,75.8242,1066.9126,121.9839,
40.647,20.341,649.3672,132.3032,1891.7232,128.8598,
55.4573,25.8885,1127.6015,129.1379,2919.6496,146.0952,
39.0714,16.5449,507.7053,154.4478,658.4472,143.3296,
26.7175,13.502,283.3237,24.6488,1350.4667,142.1463,
31.0225,12.1369,295.7149,161.2393,2531.6442,142.8831,
62.8259,39.019,1925.3285,6.2415,615.974,161.1654,
29.8633,13.3219,312.4598,19.0925,788.6494,146.4235,
73.0348,40.7928,2339.9322,168.5329,913.9005,173.5322,
137.3957,76.5847,8264.2774,123.1894,1631.4485,236.5778,
105.6576,40.4259,3354.673,137.8029,2260.0007,205.3684,
34.056,12.984,347.2892,74.9818,1042.989,167.4572,
184.4456,31.6673,4587.4325,5.7633,268.9837,184.577,
29.144,14.9675,342.6006,80.2966,762.8794,173.2737,
88.1184,49.1546,3401.8936,91.9193,2672.6051,206.2268,
91.5196,60.122,4321.5235,65.6538,55.3467,214.1506,
22.3482,12.9935,228.0655,133.0467,1936.6234,172.387,
54.1124,37.233,1582.3929,98.1242,2995.9118,192.4958,
27.3969,12.2645,263.8996,133.9468,2492.9101,190.475,
92.8542,33.6884,2456.8116,93.6477,410.2437,224.6049,
80.7747,18.0065,1142.337,1.2186,546.5987,188.0523,
141.3843,51.6448,5734.793,144.9761,2370.5481,247.8823,
84.5895,40.2161,2671.8161,80.5897,738.6526,244.1977,
40.4509,32.8362,1043.2072,158.4036,2555.0895,214.1037,
31.7516,16.7465,417.6178,160.8996,939.1728,210.4391,
29.1439,14.6603,335.5678,74.4611,1034.3613,217.6226,
26.712,13.0259,273.2767,27.7077,160.7172,218.2358,
48.1699,19.1825,725.7239,22.963,938.1798,238.9351,
46.978,18.9975,700.9415,82.2925,2982.391,243.2879,
27.439,15.8665,341.9308,135.2407,133.975,242.9476,
250.3847,37.1135,7298.4316,153.9755,2900.3547,298.787,
96.8051,56.3548,4284.6847,153.7703,1184.8653,274.9655,
50.9936,15.1351,606.1653,159.7525,1004.3735,254.1277,
