,size,num_vol,pop_density,2sigma,total_area,number_per_unit_area,max_l,avg_l
0,41.41031000892848,1.714789282233829e-09,-20.18397563137948,0.0013000600944946,7099935.29,4.225390623243272e-07,587.479,159.0197573839662
1,51.02686119350154,1.505805058025308e-09,-20.31393815948954,0.0015011800910382956,7099935.29,5.633854164324363e-07,,
2,62.8766257171096,2.9751527004512577e-09,-19.632970471383274,0.0026001201889892,7099935.29,1.6901562492973087e-06,,
3,77.47821380933728,2.1227097844098825e-09,-19.970572364271575,0.002706290895972137,7099935.29,1.8310026034054179e-06,,
4,95.47067048561286,1.6130869698374172e-09,-20.24511612119275,0.0029070227461247262,7099935.29,2.112695311621636e-06,,
5,117.64144363733412,1.06237303179827e-09,-20.66276072175459,0.0029070227461247262,7099935.29,2.112695311621636e-06,,
6,144.9608470400512,1.0728348413244714e-09,-20.652961307489498,0.0035997034013854575,7099935.29,3.2394661444865083e-06,,
7,178.62452656863127,7.065650050546072e-10,-21.070605908051334,0.0035997034013854575,7099935.29,3.2394661444865083e-06,,
8,220.10578817225132,7.283599259831048e-10,-21.040225786086218,0.004503540273114886,7099935.29,5.070468747891926e-06,,
9,271.22007776638566,4.530453883244369e-10,-21.515028800488015,0.004376654448171895,7099935.29,4.7887760396757085e-06,,
10,334.2044350330176,2.018412316029543e-10,-22.323539709736863,0.0035997034013854575,7099935.29,3.2394661444865083e-06,,
11,411.8153984600816,1.0981329097348107e-10,-22.932239547061414,0.003271746156445559,7099935.29,2.676080728054072e-06,,
12,507.44964647785434,3.045163023501978e-11,-24.214881585109868,0.002122989244310835,7099935.29,1.1267708328648725e-06,,
13,625.2926546054352,1.5041497145332915e-11,-24.92020825812349,0.001838562617534311,7099935.29,8.450781246486544e-07,,
14,770.5018746536368,1.6510456063303014e-12,-27.129612327913385,0.0007505900455191478,7099935.29,1.4084635410810907e-07,,
