,size,num_vol,pop_density,2sigma,total_area,number_per_unit_area,max_l,avg_l
0,62.56251066530437,3.1884209252621405e-10,-21.866325143455303,0.0007482312288674023,7144771.28,1.3996249296310574e-07,460.8592,135.65423074074064
1,73.71254281149737,2.985826407074289e-09,-19.629389275127426,0.0026977860615848503,7144771.28,1.8195124085203745e-06,,
2,86.8497589044191,2.812649887039205e-09,-19.689138777666408,0.0030850363890060017,7144771.28,2.3793623803727974e-06,,
3,102.32831936139937,3.0987436777642287e-09,-19.592269072834807,0.0038152456366743934,7144771.28,3.639024817040749e-06,,
4,120.56550387033658,2.7473110676816552e-09,-19.712643197190218,0.00423263500662147,7144771.28,4.478799774819384e-06,,
5,142.05296064885312,1.6079656134283949e-09,-20.248296051102127,0.0038152456366743934,7144771.28,3.639024817040749e-06,,
6,167.36996057185968,1.0692030833147136e-09,-20.656352247909325,0.003665569440681509,7144771.28,3.3590998311145376e-06,,
7,197.19901347970966,1.0911222941205811e-09,-20.636059042774765,0.004362900301746807,7144771.28,4.758724760745595e-06,,
8,232.34426766011273,6.010538898129558e-10,-21.2323365185031,0.0038152456366743934,7144771.28,3.639024817040749e-06,,
9,273.75318852732846,5.495403116408297e-10,-21.32193898419177,0.004298261168324926,7144771.28,4.618762267782489e-06,,
10,322.5421009245945,1.559461006038944e-10,-22.581510677330375,0.0026977860615848503,7144771.28,1.8195124085203745e-06,,
11,380.02628363346247,7.777127673197756e-11,-23.277248946589346,0.002244693686602207,7144771.28,1.2596624366679516e-06,,
12,447.7554273946522,6.84723062819924e-11,-23.404591740260862,0.0024816022425797114,7144771.28,1.539587422594163e-06,,
13,527.5554123375754,1.3452068720063896e-11,-25.031888213524777,0.0012959745042080376,7144771.28,4.198874788893172e-07,,
14,621.5775310778358,3.2300807102051618e-12,-26.458513991326555,0.0007482312288674023,7144771.28,1.3996249296310574e-07,,
