,size,num_vol,pop_density,2sigma,total_area,number_per_unit_area,max_l,avg_l
0,5.102997729217911,3.411266337639902e-07,-14.891012068588255,0.002897832865975079,7145038.66,2.099358829781335e-06,476.798,111.82486069182394
1,7.154395091166284,1.388386960751636e-07,-15.78995303756158,0.0025919005103013258,7145038.66,1.6794870638250683e-06,,
2,10.03045108710031,7.652045489952965e-08,-16.38570774754716,0.0026977355831465945,7145038.66,1.819444319143824e-06,,
3,14.062677239468854,2.096221357422626e-08,-17.680544373612495,0.001979596713708416,7145038.66,9.797007872312899e-07,,
4,19.71585220088494,4.57051634951152e-09,-19.20363965165881,0.0012959502551506629,7145038.66,4.1987176595626707e-07,,
5,27.64159493870465,2.325252807713267e-09,-19.87943706931793,0.0012959502551506629,7145038.66,4.1987176595626707e-07,,
6,38.7534742587048,3.1545965233483564e-09,-19.574405233965315,0.002116277904765861,7145038.66,1.1196580425500455e-06,,
7,54.332312243573966,2.206741330848883e-09,-19.931748920505896,0.0024815558091699753,7145038.66,1.5395298085063124e-06,,
8,76.17381951426307,3.2659808424660036e-09,-19.539705708163655,0.004232555809531722,7145038.66,4.478632170200182e-06,,
9,106.79557964290017,1.8173417742250283e-09,-20.12589096713308,0.004426512819887207,7145038.66,4.898503936156449e-06,,
10,149.72724098635308,1.0302392293670758e-09,-20.693474800151964,0.004672615095396355,7145038.66,5.458332957431472e-06,,
11,209.91736519757575,7.526038116002415e-10,-21.00748217320558,0.005599145041111302,7145038.66,7.837606297850319e-06,,
12,294.30382822260594,2.2563020448602694e-10,-22.21212372013336,0.004298180743300094,7145038.66,4.6185894255189375e-06,,
13,412.61352163485225,7.652633041372177e-11,-23.29338624590064,0.003509449881113919,7145038.66,3.079059617012625e-06,,
14,578.4835326951332,2.123608057117309e-11,-24.575319467130072,0.0025919005103013258,7145038.66,1.6794870638250683e-06,,
