,size,num_vol,pop_density,2sigma,total_area,number_per_unit_area,max_l,avg_l
0,39.89423279057937,7.746717963565004e-09,-18.675996571850025,0.002678936713893019,7245668.08,1.794175479260982e-06,587.735,105.1123277661796
1,49.28576579217883,1.2494002486470783e-08,-18.198017108861865,0.004203061716867888,7245668.08,4.41643194895011e-06,,
2,60.888167030877455,9.7210331372175e-09,-18.448973934285238,0.004580180319322922,7245668.08,5.244512939378255e-06,,
3,75.22189875293274,8.380618060519673e-09,-18.597344170933503,0.00525382714608486,7245668.08,6.900674920234546e-06,,
4,92.9299456350365,6.479407183428486e-09,-18.85463681480596,0.005707117102662872,7245668.08,8.142796405876765e-06,,
5,114.80665788689817,3.885565536433423e-09,-19.36599729449744,0.005459937330722143,7245668.08,7.45272891385331e-06,,
6,141.83338433149726,2.8758586131297125e-09,-19.666914559238432,0.005803041755040592,7245668.08,8.418823402686147e-06,,
7,175.22249389703677,1.7607178567031e-09,-20.157544237927222,0.005609552356139439,7245668.08,7.866769409067383e-06,,
8,216.47176024325347,9.714788894441568e-10,-20.752201577203913,0.005147678281876273,7245668.08,6.624647923425164e-06,,
9,267.43154911576715,2.9173734639373867e-10,-21.955167217103515,0.003484994671389442,7245668.08,3.0362969649032006e-06,,
10,330.3878223288387,1.7377070393266378e-10,-22.47328447925787,0.003322812042890069,7245668.08,2.7602699680938186e-06,,
11,408.1646817815809,7.969880646842025e-11,-23.25276650554664,0.002780064011972151,7245668.08,1.932188977665673e-06,,
12,504.25105344240535,2.610952910415362e-11,-24.368720768456605,0.001965802114998187,7245668.08,9.660944888328365e-07,,
13,622.9571941107858,4.8877413082591176e-12,-26.044290819302013,0.001050765429216972,7245668.08,2.760269968093819e-07,,
14,769.6080415600142,3.202472649126335e-12,-26.46709790165204,0.001050765429216972,7245668.08,2.760269968093819e-07,,
